,Unnamed: 0,year,state,agency_name,fips_state_code,fips_county_code,fips_state_county_code,population,rec_legal,med_legal,narc_per_cap,synth_per_cap,other_per_cap,total_drug_per_cap,violent_per_cap,prop_per_cap,cpi,hhic,hhic_inf,educ,unemp,white,black,hisp,dem_gov,officer_emp,officer_per_cap,state_agency
3263,3263,2018,texas,garland,48,113,48113,239220,0.0,0.0,14.63088371,15.04890895,0.292617674,29.97241033,0.752445448,0.459827774,251.107,66900,26.6420291,22.6311864,3.8494609,61.483917,22.0728857,39.1859625,0,452,18.89474124,texasgarland
3264,3264,2018,texas,grand prairie,48,113,48113,135214,0.0,0.0,15.90072034,3.919712456,43.93036224,63.75079504,23.66618841,64.26849291,251.107,66900,26.6420291,22.6311864,3.8494609,61.483917,22.0728857,39.1859625,0,452,33.42849113,texasgrand prairie
3265,3265,2018,texas,irving,48,113,48113,243940,0.0,0.0,38.04214151,1.803722227,0.368943183,40.21480692,10.61736493,19.43100762,251.107,66900,26.6420291,22.6311864,3.8494609,61.483917,22.0728857,39.1859625,0,452,18.52914651,texasirving
3266,3266,2018,texas,mesquite,48,113,48113,144425,0.0,0.0,8.239570711,15.2328198,2.977323871,26.44971438,12.53245629,52.83018868,251.107,66900,26.6420291,22.6311864,3.8494609,61.483917,22.0728857,39.1859625,0,452,31.29652069,texasmesquite
3267,3267,2018,texas,denton,48,121,48121,134628,0.0,0.0,13.14733934,1.634132573,13.81584811,28.59732002,18.64396708,65.95953294,251.107,102500,40.81925235,32.5348648,3.8404723,72.6981522,10.3684301,18.1659168,0,202,15.00430817,texasdenton
3268,3268,2018,texas,lewisville,48,121,48121,106272,0.0,0.0,9.598012647,2.07015959,13.92652815,25.59470039,2.164257754,2.07015959,251.107,102500,40.81925235,32.5348648,3.8404723,72.6981522,10.3684301,18.1659168,0,202,19.00782897,texaslewisville
3269,3269,2018,texas,el paso,48,141,48141,84623,0.0,0.0,19.49824516,0.0,269.0757832,288.5740283,7.562955698,25.64314666,251.107,50000,19.91183041,15.7919743,5.7614189,77.9392328,3.2686556,82.8036545,0,237,28.00657032,texasel paso
3270,3270,2018,texas,fort bend,48,157,48157,493696,0.0,0.0,3.119328494,1.23557817,2.228091781,6.582998444,1.944516464,2.835753176,251.107,104200,41.49625458,31.3869882,4.6102017,52.1353316,20.0260968,24.1928309,0,421,8.527514908,texasfort bend
3271,3271,2018,texas,missouri city,48,157,48157,69290,0.0,0.0,5.772838793,2.597777457,0.721604849,9.0922211,23.52431808,19.6276519,251.107,104200,41.49625458,31.3869882,4.6102017,52.1353316,20.0260968,24.1928309,0,421,60.7591283,texasmissouri city
3272,3272,2018,texas,sugar land,48,157,48157,89919,0.0,0.0,5.338137657,1.445745615,2.669068829,9.452952101,3.113913633,17.23773618,251.107,104200,41.49625458,31.3869882,4.6102017,52.1353316,20.0260968,24.1928309,0,421,46.8199157,texassugar land
3273,3273,2018,texas,league city,48,167,48167,106264,0.0,0.0,15.9037868,4.046525634,7.528419785,27.47873221,2.258525935,23.24399609,251.107,90000,35.84129475,23.2999112,5.971929,78.8278969,12.0580023,24.2730676,0,232,21.83241738,texasleague city
3274,3274,2018,texas,harris,48,201,48201,1919494,0.0,0.0,4.047941801,4.610590083,1.140925681,9.799457565,0.375098854,1.745251613,251.107,67000,26.68185276,21.850701,5.1562858,61.4978281,18.5914651,43.227171,0,2370,12.34700395,texasharris
3275,3275,2018,texas,baytown,48,201,48201,73263,0.0,0.0,7.234210993,0.545978188,49.95700422,57.7371934,206.3797551,388.1904918,251.107,67000,26.68185276,21.850701,5.1562858,61.4978281,18.5914651,43.227171,0,2370,323.4920765,texasbaytown
3276,3276,2018,texas,pasadena,48,201,48201,154101,0.0,0.0,5.775432995,4.412690378,3.633980312,13.82210369,4.347797873,19.53264417,251.107,67000,26.68185276,21.850701,5.1562858,61.4978281,18.5914651,43.227171,0,2370,153.7952382,texaspasadena
3277,3277,2018,texas,hidalgo,48,215,48215,262432,0.0,0.0,9.602487502,1.638519693,1.219363492,12.46037069,6.858919644,24.34916474,251.107,42200,16.80558487,11.9106647,6.2184218,86.4169654,0.4767478,92.2491939,0,252,9.602487502,texashidalgo
3278,3278,2018,texas,mcallen,48,215,48215,144363,0.0,0.0,13.57688604,2.840062897,0.069269827,16.48621877,11.98368003,15.51644119,251.107,42200,16.80558487,11.9106647,6.2184218,86.4169654,0.4767478,92.2491939,0,252,17.45599634,texasmcallen
3279,3279,2018,texas,mission,48,215,48215,85368,0.0,0.0,1.405678943,10.42545216,11.12829163,22.95942273,14.17392934,141.3878737,251.107,42200,16.80558487,11.9106647,6.2184218,86.4169654,0.4767478,92.2491939,0,252,29.5192578,texasmission
3280,3280,2018,texas,beaumont,48,245,48245,119368,0.0,0.0,35.52040748,0.0,1.256618189,36.77702567,4.942698211,29.40486563,251.107,55000,21.90301346,13.6913585,3.8468692,58.9896917,32.9068113,20.5254245,0,138,11.56088734,texasbeaumont
3281,3281,2018,texas,port arthur,48,245,48245,55635,0.0,0.0,15.45789521,1.43794374,0.71897187,17.61481082,35.04987867,62.37080974,251.107,55000,21.90301346,13.6913585,3.8468692,58.9896917,32.9068113,20.5254245,0,138,24.80452952,texasport arthur
3282,3282,2018,texas,lubbock,48,303,48303,257372,0.0,0.0,4.740220381,1.126773697,13.94868129,19.81567536,3.069486968,2.253547394,251.107,62000,24.69066971,19.0950193,2.5614257,80.8394758,7.6235561,35.3787298,0,145,5.633868486,texaslubbock
3283,3283,2018,texas,waco,48,309,48309,138091,0.0,0.0,8.472673817,0.362080078,10.86240233,19.69715622,0.434496093,4.489792963,251.107,57500,22.89860498,16.596697,3.379223,79.1126683,14.790845,26.9873896,0,104,7.531265615,texaswaco
3284,3284,2018,texas,amarillo,48,375,48375,104805,0.0,0.0,8.587376556,0.38166118,34.06326034,43.03229808,52.66924288,167.0721817,251.107,46000,18.31888398,10.9007883,2.4264077,77.1618324,9.3692866,39.0239547,0,94,8.969037737,texasamarillo
3285,3285,2018,texas,smith,48,423,48423,102318,0.0,0.0,4.984460212,1.270548682,12.31454876,18.56955765,37.62778788,126.6639301,251.107,70000,27.87656258,19.2650329,4.9115279,79.1184464,14.7526292,19.5566557,0,153,14.95338064,texassmith
3286,3286,2018,texas,tyler,48,423,48423,106159,0.0,0.0,7.253271037,1.883966503,17.80348345,26.94072099,7.064874387,10.92700572,251.107,70000,27.87656258,19.2650329,4.9115279,79.1184464,14.7526292,19.5566557,0,153,14.41234375,texastyler
3287,3287,2018,texas,abilene,48,441,48441,116805,0.0,0.0,8.646890116,6.677796327,35.4436882,50.76837464,101.5367493,242.6265999,251.107,53500,21.30565854,17.277518,3.2972607,74.7314905,8.6354143,25.0841763,0,75,6.420958007,texasabilene
3288,3288,2018,texas,round rock,48,491,48491,125622,0.0,0.0,7.005142411,1.592077821,12.02018755,20.61740778,106.9876296,223.0501027,251.107,99540,39.64047199,31.1984834,3.9825799,79.330564,6.462393,23.4449192,0,189,15.04513541,texasround rock
3289,3289,2018,texas,dallas,48,113,48113,1278345,0.0,0.0,7.431483676,0.414598563,9.293265902,17.13934814,0.359840262,2.597107979,251.107,66900,26.6420291,22.6311864,3.8494609,61.483917,22.0728857,39.1859625,0,452,3.535821707,texasdallas
3290,3290,2018,texas,houston,48,201,48201,2296862,0.0,0.0,10.67108081,0.592112195,8.616103188,19.87929619,31.2818097,23.06189923,251.107,67000,26.68185276,21.850701,5.1562858,61.4978281,18.5914651,43.227171,0,2370,10.31842575,texashouston
3291,3291,2018,texas,san antonio,48,29,48029,1539300,0.0,0.0,0.0,73.4034951,0.402780485,73.80627558,15.03280712,25.75196518,251.107,63430,25.26014806,19.7800721,4.5617461,80.9439397,7.5883211,59.6313398,0,529,3.436627038,texassan antonio
3292,3292,2018,utah,layton,49,11,49011,78052,0.0,0.084931507,4.484190027,1.02495772,9.224619484,14.73376723,6.662225183,58.93506893,251.107,100000,39.82366083,23.8198239,2.433943,90.4356251,1.7007811,9.8396406,0,99,12.68385179,utahlayton
3293,3293,2018,utah,salt lake city,49,35,49035,202633,0.0,0.084931507,24.72450193,0.542853336,31.48549348,56.75284875,19.44401948,110.4459787,251.107,88000,35.04482153,23.3260732,3.3124314,77.9319716,2.0151289,17.3733422,0,343,16.92715402,utahsalt lake city
3294,3294,2018,utah,sandy,49,35,49035,97057,0.0,0.084931507,8.551675819,0.103032239,10.92141731,19.57612537,8.963804775,59.55263402,251.107,88000,35.04482153,23.3260732,3.3124314,77.9319716,2.0151289,17.3733422,0,343,35.3400579,utahsandy
3295,3295,2018,utah,west jordan,49,35,49035,115392,0.0,0.084931507,4.76636162,0.173322241,7.27953411,12.21921797,6.326261786,52.7766223,251.107,88000,35.04482153,23.3260732,3.3124314,77.9319716,2.0151289,17.3733422,0,343,29.72476428,utahwest jordan
3296,3296,2018,utah,south jordan,49,35,49035,74321,0.0,0.084931507,0.403654418,0.0,26.37208864,26.77574306,2.960132399,52.47507434,251.107,88000,35.04482153,23.3260732,3.3124314,77.9319716,2.0151289,17.3733422,0,343,46.15115512,utahsouth jordan
3297,3297,2018,utah,west valley,49,35,49035,137132,0.0,0.084931507,11.15713327,1.458448794,30.33573491,42.95131698,28.51267392,65.70311816,251.107,88000,35.04482153,23.3260732,3.3124314,77.9319716,2.0151289,17.3733422,0,343,25.01239681,utahwest valley
3298,3298,2018,utah,ogden,49,57,49057,87616,0.0,0.084931507,16.89189189,2.054419284,35.38166545,54.32797663,9.587289993,66.88276114,251.107,79000,31.46069206,16.2082205,3.5134452,91.0556521,1.0697975,14.5220871,0,94,10.72863404,utahogden
3299,3299,2018,virginia,arlington county pd,51,13,51013,238291,0.0,0.265753425,6.252858899,0.545551448,7.80558225,14.6039926,3.734929141,16.03081946,251.107,146000,58.14254481,61.7377753,1.4685103,70.3886406,8.9621327,15.2601215,1,360,15.10757855,virginiaarlington county pd
3300,3300,2018,virginia,chesterfield county pd,51,41,51041,346692,0.0,0.265753425,10.55692084,0.605724966,7.614828147,18.77747395,6.518754399,40.03553586,251.107,88000,35.04482153,29.6575384,4.4873883,67.212493,23.5294632,9.4546696,1,478,13.78745399,virginiachesterfield county pd
3301,3301,2018,washington,vancouver,53,11,53011,177580,1.0,0.0,3.604009461,0.168937943,10.13627661,13.90922401,15.20441491,26.07275594,251.107,87100,34.68640858,21.2012045,4.4988474,84.156867,1.6926406,10.7132073,1,147,8.27795923,washingtonvancouver
3302,3302,2018,washington,kitsap,53,35,53035,178219,1.0,0.0,3.310533669,0.16833222,4.096084031,7.574949921,8.921607685,12.51269505,251.107,90300,35.96076573,24.5111729,3.636975,80.273028,2.5921479,7.5005552,1,123,6.901621039,washingtonkitsap
3303,3303,2018,washington,pierce,53,53,53053,419607,1.0,0.0,3.312623479,0.381309177,5.862628602,9.556561259,10.70048879,11.77292085,251.107,86600,34.48729028,20.6234683,3.8193011,74.6790801,6.3506524,11.2120645,1,325,7.745342666,washingtonpierce
3304,3304,2018,washington,tacoma,53,53,53053,215687,1.0,0.0,7.325429905,0.509998285,9.365423044,17.20085123,26.70536472,34.21624855,251.107,86600,34.48729028,20.6234683,3.8193011,74.6790801,6.3506524,11.2120645,1,325,15.06813113,washingtontacoma
3305,3305,2018,washington,everett,53,61,53061,111091,1.0,0.0,7.02127085,0.810146637,8.281498951,16.11291644,16.20293273,77.8640934,251.107,100000,39.82366083,23.8634619,3.3522796,74.4241952,3.2365889,9.7022778,1,277,24.93451315,washingtoneverett
3306,3306,2018,washington,whatcom,53,73,53073,94798,1.0,0.0,9.282896264,0.316462373,8.544484061,18.1438427,8.333509146,8.860946433,251.107,72900,29.03144874,25.5143668,4.3530417,85.2040942,0.8617585,8.3862375,1,81,8.544484061,washingtonwhatcom
3307,3307,2018,washington,bellingham,53,73,53073,90208,1.0,0.0,5.986165307,0.886839305,8.535828308,15.40883292,14.63284853,101.7648102,251.107,72900,29.03144874,25.5143668,4.3530417,85.2040942,0.8617585,8.3862375,1,81,8.97924796,washingtonbellingham
3308,3308,2018,washington,yakima,53,77,53077,87695,1.0,0.0,3.078852842,0.34209476,32.27093905,35.69188665,10.14881122,13.68379041,251.107,55800,22.22160274,10.6508924,5.3370311,74.6846802,1.0628664,51.1991207,1,68,7.754147899,washingtonyakima
3309,3309,2018,wisconsin,kenosha,55,59,55059,99948,0.0,0.0,7.603954056,0.800416216,2.901508785,11.30587906,24.61279866,53.82799056,251.107,75500,30.06686393,16.9590133,4.4526594,85.1600847,8.0609194,11.2196337,0,127,12.70660744,wisconsinkenosha
3310,3310,2018,wisconsin,la crosse,55,63,55063,51901,0.0,0.0,20.80884761,3.082792239,46.81990713,70.71154698,18.68942795,136.2208821,251.107,76600,30.5049242,25.8790448,3.6344495,90.1451779,2.9652613,2.0335487,0,41,7.899655113,wisconsinla crosse
3311,3311,2019,arkansas,rogers,5,7,5007,69168,0.0,1.0,3.758963683,0.289151053,37.73421235,41.78232709,19.66227157,98.60050891,255.657,78000,30.50962813,25.3354419,1.6007846,89.1327673,1.6722558,17.5360677,0,111,16.04788341,arkansasrogers
3312,3312,2019,arkansas,little rock,5,119,5119,198382,0.0,1.0,7.25872307,1.209787178,17.34028289,25.80879314,30.19427166,82.01348913,255.657,62000,24.25124288,26.9385294,3.3865543,58.1616044,35.5581552,6.9430523,0,122,6.14975149,arkansaslittle rock
3313,3313,2019,arkansas,north little rock,5,119,5119,66604,0.0,1.0,12.76199628,4.804516245,34.08203711,51.64854964,30.17836767,82.42748183,255.657,62000,24.25124288,26.9385294,3.3865543,58.1616044,35.5581552,6.9430523,0,122,18.31721819,arkansasnorth little rock
3314,3314,2019,arkansas,fayetteville,5,143,5143,88500,0.0,1.0,3.502824859,0.225988701,32.99435028,36.72316384,13.89830508,49.26553672,255.657,57420,22.4597801,19.3067797,7.2326038,76.513946,4.6290265,19.1802224,0,148,16.72316384,arkansasfayetteville
3315,3315,2019,arizona,peoria,4,13,4013,174571,0.0,1.0,0.171849849,13.57613808,6.816710679,20.5646986,10.42555751,33.62528713,255.657,78000,30.50962813,24.3135317,3.9498468,79.5904677,5.5260612,30.9633568,0,767,43.93627808,arizonapeoria
3316,3316,2019,arizona,scottsdale,4,13,4013,260464,0.0,1.0,11.01879722,23.57331531,2.111616193,36.70372873,3.954481233,41.34928435,255.657,78000,30.50962813,24.3135317,3.9498468,79.5904677,5.5260612,30.9633568,0,767,29.44744763,arizonascottsdale
3317,3317,2019,arizona,yuma,4,27,4027,61429,0.0,1.0,4.558107734,1.139526934,35.4881245,41.18575917,7.651109411,13.34874408,255.657,53000,20.73090117,10.6397336,15.0888488,87.8024389,1.4296672,63.8694707,0,66,10.74411109,arizonayuma
3318,3318,2019,california,alameda,6,1,6001,134895,1.0,1.0,44.40490752,0.0,97.33496423,141.7398718,40.32766226,25.6495793,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,76.87460618,californiaalameda
3319,3319,2019,california,berkeley,6,1,6001,122788,1.0,1.0,8.062677135,0.0,40.72059159,48.78326872,24.51379614,42.1050917,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,84.45450696,californiaberkeley
3320,3320,2019,california,fremont,6,1,6001,240887,1.0,1.0,12.62002516,0.0,9.506532108,22.12655727,10.66890285,15.48443876,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,43.04923055,californiafremont
3321,3321,2019,california,hayward,6,1,6001,161588,1.0,1.0,13.49110082,0.0,36.94581281,50.43691363,17.38990519,22.09322474,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,64.17555759,californiahayward
3322,3322,2019,california,livermore,6,1,6001,91418,1.0,1.0,26.14364786,0.0,54.03749809,80.18114594,17.39263602,16.95508543,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,113.4349909,californialivermore
3323,3323,2019,california,oakland,6,1,6001,434036,1.0,1.0,6.266761282,0.0,6.819710807,13.08647209,31.01125252,19.9061829,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,23.89202739,californiaoakland
3324,3324,2019,california,pleasanton,6,1,6001,84017,1.0,1.0,15.35403549,0.0,23.80470619,39.15874168,7.855553043,34.15975338,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,123.4274016,californiapleasanton
3325,3325,2019,california,san leandro,6,1,6001,90297,1.0,1.0,5.758773824,0.0,16.94408452,22.70285835,27.79715827,38.76097766,255.657,126000,49.28478391,37.93817,3.8184178,38.984414,9.9329099,21.6125718,1,1037,114.8432395,californiasan leandro
3326,3326,2019,california,butte,6,7,6007,80432,1.0,1.0,39.78516014,0.0,70.37000199,110.1551621,35.06067237,17.90332206,255.657,75020,29.34400388,22.5803198,6.0765822,78.7945731,1.7814092,16.3670752,1,113,14.04913467,californiabutte
3327,3327,2019,california,contra costa,6,13,6013,166079,1.0,1.0,12.10267403,0.0,28.54063428,40.64330831,37.63269288,35.58547438,255.657,123200,48.18956649,32.3466038,3.6527438,52.5908543,8.8269049,24.5487265,1,681,41.00458216,californiacontra costa
3328,3328,2019,california,antioch,6,13,6013,112641,1.0,1.0,9.055317336,0.0,11.18598024,20.24129757,34.09060644,26.45573104,255.657,123200,48.18956649,32.3466038,3.6527438,52.5908543,8.8269049,24.5487265,1,681,60.45755986,californiaantioch
3329,3329,2019,california,brentwood,6,13,6013,65483,1.0,1.0,10.99522013,0.0,24.89195669,35.88717682,11.6060657,26.72449338,255.657,123200,48.18956649,32.3466038,3.6527438,52.5908543,8.8269049,24.5487265,1,681,103.9964571,californiabrentwood
3330,3330,2019,california,pittsburg,6,13,6013,73637,1.0,1.0,20.09859174,0.0,31.50590057,51.60449231,39.11077312,24.3084319,255.657,123200,48.18956649,32.3466038,3.6527438,52.5908543,8.8269049,24.5487265,1,681,92.48068227,californiapittsburg
3331,3331,2019,california,walnut creek,6,13,6013,70546,1.0,1.0,20.69571627,0.0,13.04113628,33.73685255,7.512828509,40.11566921,255.657,123200,48.18956649,32.3466038,3.6527438,52.5908543,8.8269049,24.5487265,1,681,96.53275877,californiawalnut creek
3332,3332,2019,california,el dorado,6,17,6017,157051,1.0,1.0,10.06042623,0.0,27.37964101,37.44006724,20.50289396,12.60736958,255.657,105500,41.2662278,27.7265936,4.1685789,86.2039687,1.0812092,14.9665603,1,206,13.11675825,californiael dorado
3333,3333,2019,california,fresno,6,19,6019,166553,1.0,1.0,8.285650814,0.0,25.51740287,33.80305368,38.12600193,15.85081025,255.657,65000,25.42469011,15.1893654,8.0366298,64.5509116,4.6930773,53.913898,1,899,53.97681219,californiafresno
3334,3334,2019,california,clovis,6,19,6019,114170,1.0,1.0,16.81702724,0.0,29.69256372,46.50959096,23.12341246,70.07094683,255.657,65000,25.42469011,15.1893654,8.0366298,64.5509116,4.6930773,53.913898,1,899,78.7422265,californiaclovis
3335,3335,2019,california,humboldt,6,23,6023,73018,1.0,1.0,23.69278808,0.0,19.17335452,42.86614259,22.18631022,8.628009532,255.657,68000,26.59813735,22.0975448,7.6733013,78.1933413,1.2863796,11.8095224,1,184,25.19926593,californiahumboldt
3336,3336,2019,california,kern,6,29,6029,324279,1.0,1.0,15.78887316,0.0,53.04074578,68.82961894,36.08004219,17.02237888,255.657,60000,23.46894472,10.9845181,7.1191558,72.2624648,4.8547538,54.4798478,1,908,28.00057975,californiakern
3337,3337,2019,california,bakersfield,6,29,6029,388080,1.0,1.0,30.12265512,0.0,52.33457019,82.45722531,31.28220985,29.42692228,255.657,60000,23.46894472,10.9845181,7.1191558,72.2624648,4.8547538,54.4798478,1,908,23.39723768,californiabakersfield
3338,3338,2019,california,los angeles,6,37,6037,953542,1.0,1.0,60.78389835,0.0,36.53745719,97.32135554,32.31110953,22.71530777,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,99.76487664,californialos angeles
3339,3339,2019,california,alhambra,6,37,6037,84837,1.0,1.0,12.49454837,0.0,21.33503071,33.82957908,17.91671087,39.60536087,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1121.32678,californiaalhambra
3340,3340,2019,california,arcadia,6,37,6037,58899,1.0,1.0,6.961068949,0.0,21.39255335,28.3536223,13.75235573,43.29445322,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1615.137778,californiaarcadia
3341,3341,2019,california,baldwin park,6,37,6037,75862,1.0,1.0,11.20455564,0.0,31.900029,43.10458464,16.0818328,21.88183807,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1253.987504,californiabaldwin park
3342,3342,2019,california,bellflower,6,37,6037,77196,1.0,1.0,71.76537644,0.0,28.88750712,100.6528836,31.86693611,16.06300845,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1232.317737,californiabellflower
3343,3343,2019,california,burbank,6,37,6037,103738,1.0,1.0,31.52171817,0.0,87.9137828,119.435501,19.76132179,46.94518884,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,917.0217278,californiaburbank
3344,3344,2019,california,compton,6,37,6037,96638,1.0,1.0,57.63778224,0.0,53.60210269,111.2398849,44.80639086,39.83940065,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,984.3953724,californiacompton
3345,3345,2019,california,santa clarita,6,37,6037,218103,1.0,1.0,31.59057876,0.0,18.38580854,49.9763873,16.64351247,12.92967084,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,436.1700664,californiasanta clarita
3346,3346,2019,california,downey,6,37,6037,112330,1.0,1.0,10.68280958,0.0,29.82284341,40.50565299,23.94729814,56.44084394,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,846.8797294,californiadowney
3347,3347,2019,california,gardena,6,37,6037,59833,1.0,1.0,12.03349322,0.0,41.28156703,53.31506025,28.2452827,50.1395551,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1589.925292,californiagardena
3348,3348,2019,california,glendale,6,37,6037,202601,1.0,1.0,38.1538097,0.0,83.26711122,121.4209209,16.7817533,60.41431187,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,469.5435857,californiaglendale
3349,3349,2019,california,hawthorne,6,37,6037,87305,1.0,1.0,4.925262012,0.0,39.28755512,44.21281714,32.64417845,41.00566978,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1089.628315,californiahawthorne
3350,3350,2019,california,huntington park,6,37,6037,58181,1.0,1.0,30.42230281,0.0,37.29739949,67.71970231,45.54751551,31.96919957,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1635.069868,californiahuntington park
3351,3351,2019,california,inglewood,6,37,6037,109386,1.0,1.0,8.227743953,0.0,9.599034611,17.82677856,22.39774743,17.2782623,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,869.6725358,californiainglewood
3352,3352,2019,california,lakewood,6,37,6037,80151,1.0,1.0,43.29328393,0.0,16.21938591,59.51266984,19.08896957,32.93782985,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1186.884755,californialakewood
3353,3353,2019,california,long beach,6,37,6037,467974,1.0,1.0,10.76982909,0.0,30.5999906,41.36981969,35.42931872,21.56102689,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,203.2805241,californialong beach
3354,3354,2019,california,los angeles,6,37,6037,4015546,1.0,1.0,10.49670456,0.0,5.575829538,16.0725341,28.19790883,17.99755251,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,23.69042715,californialos angeles2
3355,3355,2019,california,lynwood,6,37,6037,70619,1.0,1.0,48.57049802,0.0,28.0377802,76.60827823,37.38370693,21.94876733,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1347.087894,californialynwood
3356,3356,2019,california,norwalk,6,37,6037,105067,1.0,1.0,47.96939096,0.0,21.70043877,69.66982973,27.41108055,16.37050644,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,905.4222544,californianorwalk
3357,3357,2019,california,palmdale,6,37,6037,157138,1.0,1.0,51.41977116,0.0,28.38269547,79.80246662,34.93744352,23.673459,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,605.3914394,californiapalmdale
3358,3358,2019,california,paramount,6,37,6037,54422,1.0,1.0,32.70736099,0.0,15.80243284,48.50979383,33.62610709,19.66116644,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1748.006321,californiaparamount
3359,3359,2019,california,pasadena,6,37,6037,141913,1.0,1.0,11.83823892,0.0,24.52206634,36.36030526,30.72304863,34.0349369,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,670.3402789,californiapasadena
3360,3360,2019,california,pico rivera,6,37,6037,62880,1.0,1.0,30.69338422,0.0,36.73664122,67.43002545,21.94656489,18.76590331,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1512.881679,californiapico rivera
3361,3361,2019,california,pomona,6,37,6037,152776,1.0,1.0,4.123684348,0.0,14.98926533,19.11294968,31.02581557,19.96386867,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,622.6763366,californiapomona
3362,3362,2019,california,redondo beach,6,37,6037,67473,1.0,1.0,31.56818283,0.0,13.63508366,45.20326649,16.00640256,37.6446875,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1409.897292,californiaredondo beach
3363,3363,2019,california,rosemead,6,37,6037,54489,1.0,1.0,57.44278662,0.0,41.47626126,98.91904788,17.43471159,31.56600415,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1745.856962,californiarosemead
3364,3364,2019,california,south gate,6,37,6037,94445,1.0,1.0,18.74106623,0.0,41.71740166,60.45846789,32.7174546,37.48213246,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1007.252899,californiasouth gate
3365,3365,2019,california,torrance,6,37,6037,145183,1.0,1.0,10.81393827,0.0,22.66105536,33.47499363,16.59973964,37.33219454,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,655.2420049,californiatorrance
3366,3366,2019,california,west covina,6,37,6037,106335,1.0,1.0,15.51699817,0.0,23.69868811,39.21568627,21.44167019,35.92420182,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,894.6254761,californiawest covina
3367,3367,2019,california,whittier,6,37,6037,86158,1.0,1.0,9.517398268,0.0,46.07813552,55.59553379,20.65971819,23.56136401,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1104.134265,californiawhittier
3368,3368,2019,california,carson,6,37,6037,91947,1.0,1.0,55.79301119,0.0,25.66696031,81.45997151,26.10199354,37.08658249,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,1034.617769,californiacarson
3369,3369,2019,california,lancaster,6,37,6037,159335,1.0,1.0,32.00803339,0.0,16.69438604,48.70241943,60.87802429,26.29679606,255.657,83300,32.58271825,25.1541042,4.922,52.7898513,7.8433971,47.9401423,1,9513,597.043964,californialancaster
